isRentalCommunity,agent_name,bathrooms,price_per_sqft,street,neighborhood,city,listing_id,state_code,isSrpFeatured,apt_number,isRental,state,latitude,location_Id,zip_code,status,build_year,price,bedrooms,address,house_type,hasStreetView,neighborhood_ID,street_number,url,sqft,dmaId,longitude,partial_bathrooms,type_house,siteID,isForeclosure,type_display
False,Gary De Mars,1,839.69464,Bowdoin St,Portola,San Francisco,3238657355,CA,True,,False,California,37.720856,77542,94134,For Sale,1951,660000,2,"1211 Bowdoin Street, San Francisco, CA",Single-Family Home,-1,1452,1211,https://www.trulia.com/property/3238657355-1211-Bowdoin-St-San-Francisco-CA-94134,786,37,-122.40823,,SINGLE-FAMILY HOME,2275329571,False,Single-Family Home
False,Alan Mark,1,1365.2344,Fulton St,Hayes Valley,San Francisco,3211144894,CA,False,410,False,California,37.778168,77512,94102,Pending,,699000,1,"555 Fulton Street #410, San Francisco, CA",Condo,-1,1417,555,https://www.trulia.com/property/3211144894-555-Fulton-St-410-San-Francisco-CA-94102,512,37,-122.42575,,CONDO,1173408535,False,Condo
False,Gail Grendahl,2,978.45953,Chestnut St,Fisherman's Wharf,San Francisco,3233634071,CA,False,501,False,California,37.804245,77520,94111,For Sale,1993,1499000,2,"111 Chestnut Street #501, San Francisco, CA",Condo,-1,1408,111,https://www.trulia.com/property/3233634071-111-Chestnut-St-501-San-Francisco-CA-94111,1532,37,-122.4055,,CONDO,205893916,False,Condo
False,Alan Mark,1,1107.0422,Fulton St,Hayes Valley,San Francisco,3212296545,CA,False,226,False,California,37.778168,77512,94102,Pending,,786000,1,"555 Fulton Street #226, San Francisco, CA",Condo,-1,1417,555,https://www.trulia.com/property/3212296545-555-Fulton-St-226-San-Francisco-CA-94102,710,37,-122.42575,,CONDO,1173408535,False,Condo
False,David Calabrese,2,1112.5654,Channel St,Mission Bay,San Francisco,3255981972,CA,False,505,False,California,37.7746,77549,94158,Pending,,1700000,2,"110 Channel Street #505, San Francisco, CA",Condo,-1,1437,110,https://www.trulia.com/property/3255981972-110-Channel-St-505-San-Francisco-CA-94158,1528,37,-122.3908,,CONDO,2275521420,False,Condo
False,Stephen Pugh,1,821.1345,29th St,Mission,San Francisco,3244482821,CA,False,,False,California,37.744274,77519,94110,For Sale,2004,1795000,,"10 29th Street, San Francisco, CA",Condo,-1,1436,10,https://www.trulia.com/property/3244482821-10-29th-St-San-Francisco-CA-94110,2186,37,-122.42134,,CONDO,1760510355,False,Condo
False,MICHAEL BELTRAN,1,994.109,Elm St,Civic Center,San Francisco,3204462617,CA,False,202,False,California,37.78138,77512,94102,For Sale,2007,675000,1,"368 Elm Street #202, San Francisco, CA",Condo,-1,1399,368,https://www.trulia.com/property/3204462617-368-Elm-St-202-San-Francisco-CA-94102,679,37,-122.42314,0,CONDO,2275352165,False,Condo
False,Paul Hwang,1,1456.0099,Spear St,South Beach,San Francisco,3205073523,CA,False,26G,False,California,37.789486,77515,94105,For Sale,2009,1175000,1,"338 Spear Street #26G, San Francisco, CA",Condo,-1,1463,338,https://www.trulia.com/property/3205073523-338-Spear-St-26G-San-Francisco-CA-94105,807,37,-122.39047,,CONDO,205416624,False,Condo
False,fay du,0,562.1951,San Bruno Ave,Portola,San Francisco,3218369773,CA,False,,False,California,37.723324,77542,94134,For Sale,1906,875900,,"3054 San Bruno Avenue, San Francisco, CA",Multi-Family Home,-1,1452,3054,https://www.trulia.com/property/3218369773-3054-San-Bruno-Ave-San-Francisco-CA-94134,1558,37,-122.40215,,MULTI-FAMILY,1919922568,False,Multi-Family Home
False,David Calabrese,1,1165.5802,3rd St,Mission Bay,San Francisco,3254617914,CA,False,412,False,California,37.773434,77549,94158,Pending,,894000,1,"1000 3rd Street #412, San Francisco, CA",Condo,-1,1437,1000,https://www.trulia.com/property/3254617914-1000-3rd-St-412-San-Francisco-CA-94158,767,37,-122.38989,,CONDO,2275521420,False,Condo
False,Ken Yee,0,0,Brazil Ave,Excelsior,San Francisco,3246579247,CA,False,,False,California,37.723602,77521,94112,For Sale,1900,998000,,"315 Brazil Avenue, San Francisco, CA",Multi-Family Home,-1,1406,315,https://www.trulia.com/property/3246579247-315-Brazil-Ave-San-Francisco-CA-94112,,37,-122.432,,MULTI-FAMILY,1363339572,False,Multi-Family Home
False,Paul Hwang,2,1143.486,Mission St,South Beach,San Francisco,3232870944,CA,False,4E,False,California,37.790543,77515,94105,For Sale,2009,1299000,2,"301 Mission Street #4E, San Francisco, CA",Condo,-1,1463,301,https://www.trulia.com/property/3232870944-301-Mission-St-4E-San-Francisco-CA-94105,1136,37,-122.39592,,CONDO,2275098028,False,Condo
False,kevin Kropp,1,851.5284,19th Ave,Central Richmond,San Francisco,3257394643,CA,False,,False,California,37.77312,77529,94121,Pending,1921,975000,2,"792 19th Avenue, San Francisco, CA",Condo,-1,1395,792,https://www.trulia.com/property/3257394643-792-19th-Ave-San-Francisco-CA-94121,1145,37,-122.4776,,CONDO,205608772,False,Condo
False,Marcia Thomas,2,831.5789,Gilman Ave,Bayview,San Francisco,3086091059,CA,True,,False,California,37.719162,77532,94124,For Sale,1954,790000,3,"1101 Gilman Avenue, San Francisco, CA",Single-Family Home,-1,1390,1101,https://www.trulia.com/property/3086091059-1101-Gilman-Ave-San-Francisco-CA-94124,950,37,-122.39032,,SINGLE-FAMILY HOME,2275329571,False,Single-Family Home
False,David Calabrese,2,1115.3198,3rd St,Mission Bay,San Francisco,3254617420,CA,False,522,False,California,37.773434,77549,94158,Pending,,1325000,2,"1000 3rd Street #522, San Francisco, CA",Condo,-1,1437,1000,https://www.trulia.com/property/3254617420-1000-3rd-St-522-San-Francisco-CA-94158,1188,37,-122.38989,,CONDO,2275521420,False,Condo
False,Allison Fortini Crawford,0,0,Folsom St,Mission,San Francisco,3214373518,CA,True,,False,California,37.753643,77519,94110,For Sale,1892,2750000,,"2722-2724 Folsom Street, San Francisco, CA",Single-Family Home,-1,1436,2722-2724,https://www.trulia.com/property/3214373518-2722-2724-Folsom-St-San-Francisco-CA-94110,,37,-122.41454,,SINGLE-FAMILY HOME,10352208,False,Single-Family Home
False,Rob Orlando,1,0,Buchanan St,Duboce Triangle,San Francisco,3170162362,CA,False,601,False,California,37.770073,77512,94102,For Sale,,1029000,2,"8 Buchanan Street #601, San Francisco, CA",Condo,-1,1405,8,https://www.trulia.com/property/3170162362-8-Buchanan-St-601-San-Francisco-CA-94102,,37,-122.42621,,CONDO,2275098028,False,Condo
False,Laura Taylor,1,888.3249,Ofarrell St,Downtown,San Francisco,3235466136,CA,False,506,False,California,37.78619,77512,94102,Pending,2006,1225000,1,"181 Ofarrell Street #506, San Francisco, CA",Condo,-1,1404,181,https://www.trulia.com/property/3235466136-181-Ofarrell-St-506-San-Francisco-CA-94102,1379,37,-122.40763,,CONDO,1092275711,False,Condo
False,Leila Banijamali,2,1516.2455,Hawthorne St,South Beach,San Francisco,3257401767,CA,False,21F,False,California,37.78577,77515,94105,For Sale,2010,2100000,2,"1 Hawthorne Street #21F, San Francisco, CA",Condo,-1,1463,1,https://www.trulia.com/property/3257401767-1-Hawthorne-St-21F-San-Francisco-CA-94105,1385,37,-122.39887,,CONDO,205608772,False,Condo
False,Viktor Manrique,0,0,Page St,Hayes Valley,San Francisco,3231522140,CA,True,,False,California,37.77398,77512,94102,For Sale,1901,3200000,,"240 Page Street, San Francisco, CA",Income/Investment,-1,1417,240,https://www.trulia.com/property/3231522140-240-Page-St-San-Francisco-CA-94102,,37,-122.42473,,INCOME|INVESTMENT,11040784,False,Income/Investment
False,Jzoph,0,0,Pierce St,Hayes Valley,San Francisco,3241837043,CA,False,,False,California,37.77092,77525,94117,For Sale,1900,1876600,,"109 Pierce Street, San Francisco, CA",Multi-Family Home,-1,1417,109,https://www.trulia.com/property/3241837043-109-Pierce-St-San-Francisco-CA-94117,,37,-122.4339,,MULTI-FAMILY,2275262008,False,Multi-Family Home
False,Anthony Koutsos,3,0,21st St,Potrero Hill,San Francisco,3246540663,CA,False,,False,California,37.75783,77519,94110,Pending,,2250000,4,"2652 21st Street, San Francisco, CA",Unspecified,-1,1453,2652,https://www.trulia.com/property/3246540663-2652-21st-St-San-Francisco-CA-94110,,37,-122.40797,,UNKNOWN,120271,False,Unspecified
False,Rob Levy - Sotheby's ,2,0,2nd St,South Beach,San Francisco,3231746628,CA,True,,False,California,37.78362,77516,94107,For Sale,1907,6250000,2,"461 2nd Street, San Francisco, CA",Condo,-1,1463,461,https://www.trulia.com/property/3231746628-461-2nd-St-San-Francisco-CA-94107,,37,-122.39404,0,CONDO,10352208,False,Condo
False,Neil Canlas,2,1004.0214,King St,South Beach,San Francisco,3205820108,CA,True,115,False,California,37.780117,77516,94107,For Sale,2000,1498000,2,"88 King Street #115, San Francisco, CA",Condo,-1,1463,88,https://www.trulia.com/property/3205820108-88-King-St-115-San-Francisco-CA-94107,1492,37,-122.38965,1,CONDO,2275646337,False,Condo
False,Heidi Mueller,2,580.9899,Orsi Cir,Bayview,San Francisco,3072704854,CA,True,,False,California,37.728104,77532,94124,For Sale,1998,809900,3,"116 Orsi Circle, San Francisco, CA",Single-Family Home,-1,1390,116,https://www.trulia.com/property/3072704854-116-Orsi-Cir-San-Francisco-CA-94124,1394,37,-122.398254,,SINGLE-FAMILY HOME,2274889889,False,Single-Family Home
False,Jack Murray,0,0,24th St,Mission,San Francisco,3152127720,CA,False,,False,California,37.75252,77519,94110,Pending,1900,4450000,,"3198 24th Street, San Francisco, CA",Multi-Family Home,-1,1436,3198,https://www.trulia.com/property/3152127720-3198-24th-St-San-Francisco-CA-94110,,37,-122.41609,,MULTI-FAMILY,2274401221,False,Multi-Family Home
False,Trigg Splenda,0,0,Jackson St,Nob Hill,San Francisco,1077457493,CA,True,,False,California,37.794903,77518,94109,For Sale,,5498000,,"1312 Jackson Street, San Francisco, CA",Multi-Family Home,-1,1442,1312,https://www.trulia.com/property/1077457493-1312-Jackson-St-San-Francisco-CA-94109,,37,-122.41681,,MULTI-FAMILY,2275451482,False,Multi-Family Home
False,Guadalupe Schmitt,0,0,Mission St,Bernal Heights,San Francisco,3142039978,CA,False,,False,California,37.73466,77521,94112,For Sale,1951,1500000,,"3933 Mission Street, San Francisco, CA",Multi-Family Home,-1,1391,3933,https://www.trulia.com/property/3142039978-3933-Mission-St-San-Francisco-CA-94112,,37,-122.42501,,MULTI-FAMILY,1262324447,False,Multi-Family Home
False,Ken Yee,0,0,317 Brazil Ave,Excelsior,San Francisco,3256485563,CA,False,,False,California,37.723602,77521,94112,For Sale,1900,998000,,"315 317 Brazil Avenue, San Francisco, CA",Multi-Family Home,-1,1406,315,https://www.trulia.com/property/3256485563-315-317-Brazil-Ave-San-Francisco-CA-94112,,37,-122.432,,MULTI-FAMILY,2275579582,False,Multi-Family Home
False,Angela Ho,0,0,Eucalyptus Dr,Merced Manor,San Francisco,3162714612,CA,False,,False,California,37.730988,77540,94132,For Sale,,1500000,,"477 Eucalyptus Drive, San Francisco, CA",Lot/Land,-1,1433,477,https://www.trulia.com/property/3162714612-477-Eucalyptus-Dr-San-Francisco-CA-94132,,37,-122.47793,,LOT|LAND,2275807525,False,Lot/Land
False,David Phu,0,0,Point Martin Ct,Downtown,San Francisco,3239654987,CA,False,,False,California,37.7912,77514,94104,Pending,,3250000,,"1 Point Martin Court, San Francisco, CA",Lot/Land,-1,1404,1,https://www.trulia.com/property/3239654987-1-Point-Martin-Ct-San-Francisco-CA-94104,,37,-122.4019,,LOT|LAND,205702429,False,Lot/Land
False,Randy Lui,0,0,Taraval St,Outer Sunset,San Francisco,16032285,CA,False,,False,California,37.741566,77524,94116,For Sale,1959,1680000,,"3511 Taraval Street, San Francisco, CA",Multi-Family Home,-1,1449,3511,https://www.trulia.com/property/16032285-3511-Taraval-St-San-Francisco-CA-94116,,37,-122.50381,,MULTI-FAMILY,2275702439,False,Multi-Family Home
False,Ana,2,0,King St,Mission Bay,San Francisco,3245023991,CA,False,1002,False,California,37.777374,77516,94107,For Sale,,1349000,2,"250 King Street #1002, San Francisco, CA",Condo,-1,1437,250,https://www.trulia.com/property/3245023991-250-King-St-1002-San-Francisco-CA-94107,,37,-122.39316,,CONDO,11752066,False,Condo
False,Jessie Lee Mission Bay Pro,1,0,Mission Bay Blvd N,Mission Bay,San Francisco,3244044120,CA,False,304,False,California,37.771595,77549,94158,For Sale,2012,1005000,1,"420 Mission Bay Boulevard North #304, San Francisco, CA",Condo,-1,1437,420,https://www.trulia.com/property/3244044120-420-Mission-Bay-Blvd-N-304-San-Francisco-CA-94158,,37,-122.38859,,CONDO,205416624,False,Condo
False,Daniel McGue,0,0,29th Ave,Central Sunset,San Francisco,3086227288,CA,False,,False,California,37.742817,77524,94116,For Sale,1928,5800000,,"2395 29th Avenue, San Francisco, CA",Multi-Family Home,-1,1396,2395,https://www.trulia.com/property/3086227288-2395-29th-Ave-San-Francisco-CA-94116,,37,-122.4866,,MULTI-FAMILY,1760510355,False,Multi-Family Home
False,Michelle Ye,1,0,Harrison St,South Beach,San Francisco,3095065848,CA,False,125,False,California,37.787586,77515,94105,For Sale,,625000,,"201 Harrison Street #125, San Francisco, CA",Condo,-1,1463,201,https://www.trulia.com/property/3095065848-201-Harrison-St-125-San-Francisco-CA-94105,,37,-122.39047,,CONDO,11752066,False,Condo
False,Jerry Mason,3,0,California St,Lower Pacific Heights,San Francisco,3241418738,CA,False,,False,California,37.787483,77523,94115,Pending,1900,2400000,5,"2909-2911 California Street, San Francisco, CA",Multi-Family Home,-1,1430,2909-2911,https://www.trulia.com/property/3241418738-2909-2911-California-St-San-Francisco-CA-94115,,37,-122.4426,,MULTI-FAMILY,205416624,False,Multi-Family Home
False,King Hsiao,0,0,12th Ave,Inner Richmond,San Francisco,3257128490,CA,False,,False,California,37.780197,77526,94118,For Sale,1906,1999000,,"412 12th Avenue, San Francisco, CA",Multi-Family Home,-1,1423,412,https://www.trulia.com/property/3257128490-412-12th-Ave-San-Francisco-CA-94118,,37,-122.47034,,MULTI-FAMILY,205608613,False,Multi-Family Home
False,Anthony Koutsos,4,1182.3925,Hampshire St,Potrero Hill,San Francisco,3256292645,CA,False,,False,California,37.758057,77519,94110,For Sale,,2995000,3,"882 Hampshire Street, San Francisco, CA",Unspecified,-1,1453,882,https://www.trulia.com/property/3256292645-882-Hampshire-St-San-Francisco-CA-94110,2533,37,-122.40797,,UNKNOWN,120271,False,Unspecified
False,David Calabrese,2,1243.7396,3rd St,Mission Bay,San Francisco,3255973685,CA,False,714,False,California,37.773434,77549,94158,Pending,,1490000,2,"1000 3rd Street #714, San Francisco, CA",Condo,-1,1437,1000,https://www.trulia.com/property/3255973685-1000-3rd-St-714-San-Francisco-CA-94158,1198,37,-122.38989,,CONDO,2275521420,False,Condo
False,Ana,2,0,King St,Mission Bay,San Francisco,3236000602,CA,False,1102,False,California,37.777374,77516,94107,For Sale,,1459000,2,"250 King Street #1102, San Francisco, CA",Condo,-1,1437,250,https://www.trulia.com/property/3236000602-250-King-St-1102-San-Francisco-CA-94107,,37,-122.39316,,CONDO,11752066,False,Condo
False,Peter H Fong,0,0,Pacific Ave,Nob Hill,San Francisco,3213071689,CA,True,,False,California,37.79575,77541,94133,Pending,1973,4090000,,"1135-1143 Pacific Avenue, San Francisco, CA",Multi-Family Home,-1,1442,1135-1143,https://www.trulia.com/property/3213071689-1135-1143-Pacific-Ave-San-Francisco-CA-94133,,37,-122.41394,,MULTI-FAMILY,288014516,False,Multi-Family Home
False,Robyn Kaufman,2,1100.8403,Market St,Downtown,San Francisco,1076353699,CA,True,1605,False,California,37.788246,77514,94104,For Sale,2007,1048000,1,"690 Market Street #1605, San Francisco, CA",Condo,-1,1404,690,https://www.trulia.com/property/1076353699-690-Market-St-1605-San-Francisco-CA-94104,952,37,-122.40323,1,CONDO,176412660,False,Condo
False,Jeff Appenrodt,0,0,359 Kearny,Chinatown,San Francisco,3256082337,CA,False,,False,California,37.791615,77517,94108,For Sale,1907,7495000,,"353 359 Kearny, San Francisco, CA",Unspecified,-1,1398,353,https://www.trulia.com/property/3256082337-353-359-Kearny-San-Francisco-CA-94108,,37,-122.40427,,UNKNOWN,205416624,False,Unspecified
False,Jonathan Deason,3,965.6341,Albion St,Mission Dolores,San Francisco,3256159613,CA,False,,False,California,37.764175,77519,94110,Pending,1900,1995000,3,"141 Albion Street, San Francisco, CA",Condo,-1,1438,141,https://www.trulia.com/property/3256159613-141-Albion-St-San-Francisco-CA-94110,2066,37,-122.42247,,CONDO,205608772,False,Condo
False,Cecilia Crisostomo,1,656.9343,Oakdale Ave,Silver Terrace,San Francisco,3235037916,CA,False,,False,California,37.738407,77532,94124,For Sale,1927,900000,2,"1979 Oakdale Avenue, San Francisco, CA",Single-Family Home,-1,1461,1979,https://www.trulia.com/property/3235037916-1979-Oakdale-Ave-San-Francisco-CA-94124,1370,37,-122.39759,0,SINGLE-FAMILY HOME,11671151,False,Single-Family Home
False,David Calabrese,2,1279.8743,Channel St,Mission Bay,San Francisco,3254618125,CA,False,503,False,California,37.7746,77549,94158,Pending,,1628000,3,"110 Channel Street #503, San Francisco, CA",Condo,-1,1437,110,https://www.trulia.com/property/3254618125-110-Channel-St-503-San-Francisco-CA-94158,1272,37,-122.3908,,CONDO,2275521420,False,Condo
False,Kathy Trapani,2,1030.1348,Brannan St,South Beach,San Francisco,3257218904,CA,False,202,False,California,37.7836,77516,94107,For Sale,2004,1299000,1,"200 Brannan Street #202, San Francisco, CA",Condo,-1,1463,200,https://www.trulia.com/property/3257218904-200-Brannan-St-202-San-Francisco-CA-94107,1261,37,-122.39071,,CONDO,205766069,False,Condo
False,,1,0,39th Ave,Outer Richmond,San Francisco,3258517551,CA,False,,False,California,37.777767,77529,94121,Foreclosure,1922,,2,"586 39th Avenue, San Francisco, CA",Single-Family Home,-1,1448,586,https://www.trulia.com/foreclosure/3258517551-586-39th-Ave-San-Francisco-CA-94121,1275,37,-122.499344,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
False,Lidia Fransis,0,0,Paris St,Excelsior,San Francisco,3243634443,CA,False,,False,California,37.72629,77521,94112,For Sale,1900,995000,,"139 Paris Street, San Francisco, CA",Multi-Family Home,-1,1406,139,https://www.trulia.com/property/3243634443-139-Paris-St-San-Francisco-CA-94112,,37,-122.4311,,MULTI-FAMILY,2275457515,False,Multi-Family Home
False,Loring Racine,2,1602.9055,Pine St,Civic Center,San Francisco,3255199938,CA,True,EPH02,False,California,37.789593,77518,94109,For Sale,,1986000,2,"1688 Pine Street #EPH02, San Francisco, CA",Condo,-1,1399,1688,https://www.trulia.com/property/3255199938-Rockwell-1688-Pine-St-EPH02-San-Francisco-CA-94109,1239,37,-122.42295,,CONDO,2275531641,False,Condo
False,HomeBay,3,1132.7594,Clementina St,SoMa,San Francisco,3205585219,CA,False,,False,California,37.774387,77513,94103,For Sale,1923,2500000,6,"775 Clementina Street, San Francisco, CA",Townhome,-1,1462,775,https://www.trulia.com/property/3205585219-775-Clementina-St-San-Francisco-CA-94103,2207,37,-122.41166,0,TOWNHOUSE,2275131956,False,Townhome
False,,2,0,Crestlake Dr,Central Sunset,San Francisco,3258516342,CA,False,,False,California,37.7366,77540,94132,Foreclosure,1950,,,"550 Crestlake Drive, San Francisco, CA",Single-Family Home,-1,1396,550,https://www.trulia.com/foreclosure/3258516342-550-Crestlake-Dr-San-Francisco-CA-94132,1706,37,-122.4904,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
False,,1,0,Princeton St,Portola,San Francisco,3258516463,CA,False,,False,California,37.7245,77542,94134,Foreclosure,1949,,2,"427 Princeton Street, San Francisco, CA",Single-Family Home,-1,1452,427,https://www.trulia.com/foreclosure/3258516463-427-Princeton-St-San-Francisco-CA-94134,1050,37,-122.414,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
False,,1,0,Sweeny St,Portola,San Francisco,3207073894,CA,False,,False,California,37.731377,77542,94134,Foreclosure,1938,,,"381 Sweeny Street, San Francisco, CA",Single-Family Home,-1,1452,381,https://www.trulia.com/foreclosure/3207073894-381-Sweeny-St-San-Francisco-CA-94134,1577,37,-122.41249,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
False,,1,0,Pine St,Downtown,San Francisco,3257904181,CA,False,905,False,California,37.790348,77518,94109,Foreclosure,1963,,,"1001 Pine Street #905, San Francisco, CA",Condo,-1,1404,1001,https://www.trulia.com/foreclosure/3257904181-1001-Pine-St-905-San-Francisco-CA-94109,815,37,-122.41257,,CONDO,420748366,True,Condo
False,,1,0,Lobos St,Oceanview,San Francisco,3151059992,CA,False,,False,California,37.71519,77521,94112,Foreclosure,1924,,2,"58 Lobos Street, San Francisco, CA",Single-Family Home,-1,1446,58,https://www.trulia.com/foreclosure/3151059992-58-Lobos-St-San-Francisco-CA-94112,735,37,-122.45464,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
False,,1,0,Ingerson Ave,Bayview,San Francisco,3259903819,CA,False,,False,California,37.719486,77532,94124,Foreclosure,1913,,,"1055 Ingerson Avenue, San Francisco, CA",Single-Family Home,-1,1390,1055,https://www.trulia.com/foreclosure/3259903819-1055-Ingerson-Ave-San-Francisco-CA-94124,1465,37,-122.39422,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
False,,1,0,Nueva Ave,Bayview,San Francisco,3259903835,CA,False,,False,California,37.71259,77542,94134,Foreclosure,1940,,,"112-116 Nueva Avenue, San Francisco, CA",Single-Family Home,-1,1390,112-116,https://www.trulia.com/foreclosure/3259903835-112-116-Nueva-Ave-San-Francisco-CA-94134,1180,37,-122.39711,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
False,,1,0,Kirkham St,Central Sunset,San Francisco,31141689,CA,False,,False,California,37.75895,77530,94122,Foreclosure,1935,,2,"2831 Kirkham Street, San Francisco, CA",Single-Family Home,-1,1396,2831,https://www.trulia.com/foreclosure/31141689-2831-Kirkham-St-San-Francisco-CA-94122,1828,37,-122.49136,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
False,,1,0,Shields St,Merced Heights,San Francisco,3188717002,CA,False,,False,California,37.717693,77540,94132,Foreclosure,1941,,2,"621 Shields Street, San Francisco, CA",Single-Family Home,-1,1432,621,https://www.trulia.com/foreclosure/3188717002-621-Shields-St-San-Francisco-CA-94132,1000,37,-122.468445,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
False,,4,0,25th Ave,Sea Cliff,San Francisco,3259908707,CA,False,,False,California,37.78699,77529,94121,Foreclosure,1916,,3,"125 25th Avenue, San Francisco, CA",Single-Family Home,-1,1459,125,https://www.trulia.com/foreclosure/3259908707-125-25th-Ave-San-Francisco-CA-94121,2800,37,-122.485565,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
False,Lynne Brown,1,1225.2964,Harrison St,South Beach,San Francisco,3259910730,CA,False,9H,False,California,37.786064,77515,94105,Pending,2014,930000,1,"401 Harrison Street #9H, San Francisco, CA",Condo,-1,1463,401,https://www.trulia.com/property/3259910730-401-Harrison-St-9H-San-Francisco-CA-94105,759,37,-122.39217,,CONDO,2275398103,False,Condo
False,,2,0,Ulloa St,West Portal,San Francisco,3260433793,CA,False,,False,California,37.741352,77535,94127,Foreclosure,1921,,4,"1135 Ulloa Street, San Francisco, CA",Single-Family Home,-1,1473,1135,https://www.trulia.com/foreclosure/3260433793-1135-Ulloa-St-San-Francisco-CA-94127,2526,37,-122.46831,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
False,,1,0,Beale St,South Beach,San Francisco,3051419129,CA,False,17E,False,California,37.786236,77515,94105,Foreclosure,2006,,1,"501 Beale Street #17E, San Francisco, CA",Condo,-1,1463,501,https://www.trulia.com/foreclosure/3051419129-501-Beale-St-17E-San-Francisco-CA-94105,759,37,-122.38907,,CONDO,420748366,True,Condo
False,Danielkrasnow,3,868.77,20th St,Mission,San Francisco,3086079426,CA,False,2,False,California,37.758633,77519,94110,For Sale By Owner,2002,1900000,3,"3365 20th Street #2, San Francisco, CA",Condo,-1,1436,3365,https://www.trulia.com/property/3086079426-3365-20th-St-2-San-Francisco-CA-94110,2187,37,-122.41612,,CONDO,519987634,False,Condo
False,vicky,0,0,Mission St,Mission,San Francisco,3259230071,CA,False,,False,California,37.768463,77513,94103,For Sale By Owner,,950000,,"1791 Mission Street, San Francisco, CA",Lot/Land,-1,1436,1791,https://www.trulia.com/property/3259230071-1791-Mission-St-San-Francisco-CA-94103,,37,-122.41972,,LOT|LAND,519987634,False,Lot/Land
False,,1,0,Prague St,Crocker Amazon,San Francisco,3260432607,CA,False,,False,California,37.710804,77521,94112,Foreclosure,1928,,2,"791 Prague Street, San Francisco, CA",Single-Family Home,-1,1402,791,https://www.trulia.com/foreclosure/3260432607-791-Prague-St-San-Francisco-CA-94112,1110,37,-122.433304,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
False,Komendi Kosasih,0,0,Parker Ave,Laurel Heights,San Francisco,3260754361,CA,False,,False,California,37.78306,77526,94118,For Sale,1926,2600000,,"135 Parker Avenue, San Francisco, CA",Multi-Family Home,-1,1427,135,https://www.trulia.com/property/3260754361-135-Parker-Ave-San-Francisco-CA-94118,,37,-122.45481,,MULTI-FAMILY,205608772,False,Multi-Family Home
False,Danielkrasnow,1,941.0802,Sacramento St,Pacific Heights,San Francisco,3260246736,CA,False,6,False,California,37.790913,77518,94109,For Sale By Owner,1916,1150000,2,"1855 Sacramento Street #6, San Francisco, CA",Condo,-1,1450,1855,https://www.trulia.com/property/3260246736-1855-Sacramento-St-6-San-Francisco-CA-94109,1222,37,-122.42338,,CONDO,519987634,False,Condo
False,Amy Ho,2,781.8317,Burnett Ave,Twin Peaks,San Francisco,3086081498,CA,False,1,False,California,37.756657,77539,94131,For Sale,1983,2100000,3,"7 Burnett Avenue #1, San Francisco, CA",Condo,-1,1470,7,https://www.trulia.com/property/3086081498-7-Burnett-Ave-1-San-Francisco-CA-94131,2686,37,-122.4467,,CONDO,2275595458,False,Condo
False,Susanne Alexander,1,904.52673,Green St,Cow Hollow,San Francisco,3055204040,CA,False,3,False,California,37.796577,77531,94123,For Sale,1904,1099000,2,"2134 Green Street #3, San Francisco, CA",Condo,-1,1401,2134,https://www.trulia.com/property/3055204040-2134-Green-St-3-San-Francisco-CA-94123,1215,37,-122.43425,,CONDO,205608066,False,Condo
False,Boris Dimitshteyn,1,841.8182,Belcher St,Duboce Triangle,San Francisco,3258012768,CA,False,,False,California,37.76893,77522,94114,For Sale,1906,1389000,2,"20-22 Belcher Street, San Francisco, CA",Single-Family Home,-1,1405,20-22,https://www.trulia.com/property/3258012768-20-22-Belcher-St-San-Francisco-CA-94114,1650,37,-122.43053,,SINGLE-FAMILY HOME,205416624,False,Single-Family Home
False,Erwinilao,3,596.42145,Naples St,Excelsior,San Francisco,3260247756,CA,False,,False,California,37.723392,77521,94112,For Sale By Owner,1913,1200000,6,"340 Naples Street, San Francisco, CA",Single-Family Home,-1,1406,340,https://www.trulia.com/property/3260247756-340-Naples-St-San-Francisco-CA-94112,2012,37,-122.42963,,SINGLE-FAMILY HOME,519987634,False,Single-Family Home
False,Keith Rockmael,0,0,Grove St,North Park,San Francisco,3259452073,CA,True,,False,California,37.774704,77525,94117,For Sale,,100000,,"1755 Grove Street, San Francisco, CA",Lot/Land,-1,1445,1755,https://www.trulia.com/property/3259452073-1755-Grove-St-San-Francisco-CA-94117,,37,-122.445435,,LOT|LAND,2275329571,False,Lot/Land
False,,1,0,Apollo St,Silver Terrace,San Francisco,3256675569,CA,False,,False,California,37.731743,77532,94124,Foreclosure,1942,,,"90 Apollo Street, San Francisco, CA",Single-Family Home,-1,1461,90,https://www.trulia.com/foreclosure/3256675569-90-Apollo-St-San-Francisco-CA-94124,1250,37,-122.39868,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
